id,preis,endreinigung,typ,stadt,stadtteil,lat,lon,bewertungen,bewertung,gaeste,baeder,schlafzimmer,betten,internet,wlan,kueche,heizung,klimaanlage,haartrockner,familienfreundlich,buegeleisen,waschmaschine,trockner,rauchmelder,kohlenmonoxidmelder,feuerloescher,erstehilfekoffer,fernsehen,kabelfernsehen,fruehstueck,kamin,fahrstuhl,pool,fitnessstudio,whirlpool,rollstuhlgeeignet,bettwaesche,mikrowelle,geschirr,ofen,herd,badewanne,kaffeemaschine,geschirrspueler,ebenerdig,kuehlschrank,rauchen,haustiere,hochstuhl,kinderkrippe,spielekonsole
10105,175,1,Apartment,NYC,Upper West Side,40.80349668968389,-73.97003589734379,10,91,6,1,2,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10106,600,0,Apartment,DC,Barney Circle,38.88838639377793,-76.97923455659391,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,599,0,Apartment,SF,Downtown,37.788233153661814,-122.41518194981428,2,100,5,3,2,2,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10108,80,0,Apartment,NYC,Sunnyside,40.74199750069279,-73.91990118494955,1,100,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,90,1,Apartment,NYC,Jackson Heights,40.75033695306938,-73.89214820776361,0,0,3,1,0,2,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,208,1,Apartment,NYC,Greenpoint,40.725117195854224,-73.94033994735292,18,94,7,1,2,3,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,225,1,Apartment,NYC,Hell's Kitchen,40.761598062633404,-73.99677164335353,11,98,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,225,1,Apartment,NYC,Lower East Side,40.72229461721895,-73.98912726198085,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,750,1,House,NYC,Parkchester,40.83896747139754,-73.8603124095675,0,0,14,3,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10114,175,0,Apartment,Chicago,Lakeview,41.946668340909355,-87.6616114133544,0,0,4,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,124,0,Apartment,NYC,Brooklyn Heights,40.69246169896558,-73.99739671577935,1,100,2,0.5,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,400,0,House,Chicago,,41.898545943850586,-87.69530569137613,2,100,8,3.5,3,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,162,0,Apartment,Chicago,Lincoln Park,41.92765411199553,-87.64266755741907,1,100,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10118,97,0,Apartment,NYC,Bedford-Stuyvesant,40.68040282925581,-73.90828703224098,1,100,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,400,0,House,LA,West Hollywood,34.087993504754444,-118.35137903305204,0,0,8,2,5,5,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,90,1,Apartment,LA,Santa Monica,34.0064831782025,-118.48632830127018,0,0,6,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,229,1,Apartment,Boston,Back Bay,42.354954967611775,-71.07339968947312,13,100,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,140,1,Apartment,SF,Outer Sunset,37.75875181274832,-122.48556080972479,8,98,3,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
10123,859,1,Apartment,LA,,33.81766779436438,-118.33697175218832,0,0,6,2,3,3,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,124,0,Apartment,SF,Inner Sunset,37.76498251942,-122.45966743037695,0,0,4,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,65,0,Apartment,NYC,Astoria,40.760582853676254,-73.9160477869837,2,100,2,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,150,0,Apartment,NYC,Greenpoint,40.72035991348036,-73.94770124922951,3,100,2,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,229,1,Apartment,DC,Judiciary Square,38.90062914428452,-77.01786207080639,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,175,1,Apartment,LA,Venice,33.999709748310735,-118.45955640180712,0,0,4,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,275,1,Apartment,LA,Venice,33.98354908023906,-118.46826879709722,10,100,4,1,1,3,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10130,550,1,Apartment,NYC,Financial District,40.706191048296866,-74.00602636737294,0,0,4,2,2,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
10131,800,1,House,LA,Sherman Oaks,34.14437661983015,-118.45136475522764,3,100,8,2.5,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,200,1,Apartment,Boston,Jamaica Plain,42.30750880921306,-71.11272474122002,0,0,6,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
10133,95,1,House,LA,Westchester/Playa Del Rey,33.95543035373001,-118.42120743945696,24,98,2,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,115,1,Apartment,LA,West Los Angeles,34.042923491685194,-118.4496741241134,27,98,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,175,1,Apartment,LA,,34.149005986813606,-118.42653249351574,15,100,4,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,89,1,Apartment,LA,,34.039998340869886,-118.26524075765249,78,91,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,350,0,House,LA,Malibu,34.02672137180251,-118.81848424562807,0,0,4,2,3,3,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,95,1,House,LA,South LA,34.00827249074617,-118.28710142086751,21,94,7,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,450,0,House,LA,Santa Monica,34.007845217874625,-118.47031236756092,0,0,4,3,3,4,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,469,1,House,DC,Foggy Bottom,38.901648740063294,-77.05516551540494,23,99,8,2.5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10141,125,0,Apartment,NYC,Kingsbridge,40.88531830278712,-73.90573122801274,11,100,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10142,135,1,Apartment,NYC,Upper East Side,40.7629917538855,-73.96166413368134,9,96,2,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,50,1,Apartment,NYC,Midwood,40.621814920385795,-73.93886929047842,17,86,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,200,1,Apartment,NYC,Greenpoint,40.72376322973535,-73.94877468664791,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,125,1,Apartment,NYC,Greenpoint,40.72527928533597,-73.9446714822511,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,135,0,Apartment,Chicago,North Center,41.95704519738645,-87.67983391990559,4,95,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,106,1,Apartment,NYC,Astoria,40.762550063773155,-73.92347384510302,1,100,3,1,0,2,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,80,1,Apartment,LA,Pasadena,34.14729446011293,-118.12995047456918,18,94,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,175,0,Apartment,Chicago,,41.908800522052815,-87.62715560170092,4,100,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,309,1,House,LA,,34.104937302988446,-118.27210044140621,4,95,10,2.5,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,80,0,Apartment,NYC,Bedford-Stuyvesant,40.6915827193404,-73.9558464839799,13,92,4,1,1,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,109,0,Apartment,Chicago,Wicker Park,41.90596528118268,-87.67351152612362,8,83,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,250,1,Apartment,NYC,West Village,40.73821550612367,-74.00605899400206,8,94,4,1,2,3,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10154,500,1,Apartment,NYC,Greenwich Village,40.72779928045025,-73.99940509170074,0,0,8,2,3,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,150,1,Apartment,Chicago,Lincoln Park,41.92760018243001,-87.6413485598443,11,100,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,100,0,Apartment,NYC,Astoria,40.765894446829684,-73.92864193637617,2,70,6,1,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,255,1,Apartment,NYC,Upper West Side,40.774847875796254,-73.9794066893937,28,91,5,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,125,1,Apartment,LA,West Hollywood,34.090555988158215,-118.38951874586641,12,95,4,1,0,3,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,120,1,Apartment,LA,,34.104303662333876,-118.33419416212335,1,100,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160,140,1,Apartment,NYC,Bushwick,40.69584250299602,-73.90794168032706,81,87,7,1,2,3,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,225,1,Apartment,NYC,Hell's Kitchen,40.76062201207011,-73.99435079111497,0,0,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,99,1,Apartment,LA,Venice,33.99583698751842,-118.4767377391721,43,93,2,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10163,385,1,House,LA,South LA,33.996634992909826,-118.3430329212922,3,87,7,2.5,4,5,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,82,1,Apartment,NYC,Bushwick,40.707681380220976,-73.92089271504004,9,98,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10165,210,1,Apartment,NYC,Crown Heights,40.677785531881035,-73.95243202281208,5,95,4,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
10166,300,1,Apartment,NYC,Crown Heights,40.67070908524472,-73.94293521391786,24,82,9,1.5,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,199,1,Apartment,SF,Nob Hill,37.796808391237455,-122.4126350736837,13,95,2,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
10168,70,0,Apartment,DC,Adams Morgan,38.91723542340867,-77.04472029033633,8,97,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,300,1,House,LA,Arcadia,34.11568567455956,-118.02595408000298,20,92,8,2.5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,89,1,Apartment,LA,South LA,34.030846603710515,-118.26520472497057,25,76,4,1,0,2,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,165,1,House,LA,Brentwood,34.06302210049476,-118.47331855219959,75,98,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,150,1,Apartment,NYC,Park Slope,40.67572618012634,-73.97992793167278,18,99,3,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
10173,399,1,Apartment,NYC,Hell's Kitchen,40.76286170969705,-74.00032104432127,6,100,8,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,190,1,Apartment,SF,Cole Valley,37.76457287777136,-122.4505394535417,50,93,4,1,1,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,499,1,House,LA,Manhattan Beach,33.88011661735565,-118.39237492955064,2,100,10,2.5,5,7,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10176,492,1,Apartment,NYC,Greenwich Village,40.735717694219744,-73.9944573587849,43,95,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,150,1,Apartment,NYC,Prospect Heights,40.67584877191477,-73.96755083600429,3,100,5,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10178,239,1,Apartment,NYC,West Village,40.734640577759215,-74.00083977971131,123,98,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,90,1,Apartment,LA,Palms,34.03141366063581,-118.41576862805313,1,80,2,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,259,1,House,LA,Brentwood,34.052390800692145,-118.4650736378922,28,94,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,75,1,Apartment,NYC,Harlem,40.804049189405546,-73.94512744329263,2,100,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,90,0,Apartment,DC,Takoma,38.97291227189577,-77.02063119862207,92,89,2,1,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10183,185,0,Apartment,NYC,Alphabet City,40.722006471549456,-73.97727550551403,41,92,2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10184,100,1,Apartment,NYC,Flatbush,40.6434816869428,-73.96410319316983,10,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
10185,225,1,Apartment,NYC,East Harlem,40.786742978468546,-73.95154071681287,19,96,5,2,2,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,400,0,Apartment,DC,Downtown/Penn Quarter,38.905226460989226,-77.02832859569605,0,0,4,1,0,2,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,199,1,Apartment,NYC,East Harlem,40.79685887062504,-73.94589917037734,1,100,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,225,0,Apartment,SF,SoMa,37.77716614046917,-122.41282236316385,1,100,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,199,1,Apartment,NYC,Hell's Kitchen,40.76637597452081,-73.99012740700697,34,91,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,90,1,House,LA,,34.165101764123264,-118.11618375604952,7,100,6,1.5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10191,209,1,Apartment,Boston,Back Bay,42.35425633459957,-71.07691506462749,9,98,4,1,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,280,1,House,SF,Parkside,37.73850455302021,-122.49307635797753,0,0,6,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10193,200,1,Apartment,NYC,West Village,40.731303666678464,-74.00136394594664,1,100,3,1,2,2,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,156,0,Apartment,Boston,South Boston,42.34445354809617,-71.04280987014499,0,0,2,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10195,250,1,Apartment,NYC,Upper West Side,40.77178317918357,-73.98140300780018,0,0,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,300,1,Apartment,DC,Capitol Hill,38.893510316098855,-77.00282885160406,0,0,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,145,1,Apartment,NYC,Kips Bay,40.74018529087546,-73.98114887242376,18,94,4,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,230,1,Apartment,NYC,Hamilton Heights,40.822872451511,-73.94560515196144,26,96,5,1,3,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
10199,312,1,Apartment,NYC,Gowanus,40.67737861639936,-73.99191312713519,27,90,6,2,3,4,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10200,115,1,Apartment,NYC,Washington Heights,40.854871697747285,-73.93777080542378,2,100,4,1,2,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10201,400,1,Apartment,NYC,Nolita,40.722894119487634,-73.99431254539208,0,0,4,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,340,1,House,DC,Capitol Hill,38.89233137339895,-77.00072226646917,11,95,8,2.5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10203,120,1,Apartment,LA,Echo Park,34.07836887685645,-118.25902073189098,1,100,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10204,450,1,Apartment,NYC,Upper East Side,40.77254442421511,-73.94930372340295,0,0,4,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,128,1,Apartment,LA,Hollywood,34.10411495546587,-118.32430564749849,5,92,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10206,125,1,Apartment,NYC,Harlem,40.80988995814955,-73.95245692826656,13,97,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,130,0,Apartment,Chicago,,41.89437421954007,-87.61526104296966,1,100,6,1.5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,499,1,House,DC,Capitol Hill,38.890735663630906,-77.00163681721907,52,94,8,1.5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10209,199,0,Apartment,NYC,Brighton Beach,40.578441205834494,-73.95821913139875,0,0,2,1,1,2,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10210,133,1,Apartment,LA,Hollywood,34.10518324448114,-118.29977130165777,21,97,6,1,2,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,190,0,Apartment,NYC,Financial District,40.705517918541226,-74.00840641465425,3,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10212,175,1,Apartment,SF,Mission District,37.755169779402145,-122.40376556103224,24,92,4,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
